eft_id,description,normalized_description,company_id,company_name,alias,candidate_source,candidate_filter_score,fuzzy_score,vector_score,acronym_score,rule_score,final_score,risk_level,reason
33886,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34956,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34952,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34945,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34925,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34521,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
33527,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
33563,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
33603,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34891,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34885,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34879,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34537,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34869,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
33664,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
33683,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34551,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34838,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34556,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34563,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34571,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34826,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35130,TRF FRM  Indiaforensic SERVICES,trf frm indiaforensic services,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7883,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35038,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35132,TRF FRM  Indiaforensic SERVICES,trf frm indiaforensic services,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7883,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35342,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
33961,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
33938,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32297,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35240,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35235,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
31015,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
31037,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35229,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32312,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32205,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35227,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32338,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35214,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32353,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32371,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35202,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32378,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32395,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32410,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32425,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32436,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34463,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35133,TRF FRM  Indiaforensic SERVICES,trf frm indiaforensic services,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7883,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34451,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
30773,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32222,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35313,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35310,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
30821,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35304,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34409,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35298,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35325,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32236,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
30856,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35262,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32251,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
30876,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34414,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
30902,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35289,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35277,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
30965,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32266,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35274,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32451,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32216,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
34216,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32703,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35140,TRF FRM  Indiaforensic SERVICES,trf frm indiaforensic services,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7883,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32630,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32766,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
35143,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32755,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
32736,Indiaforensic SERVICES INDIA PVT,indiaforensic services india pvt,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7885,0.0,0.8,0.7515,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
