eft_id,description
655,INDO GIBL Indiaforensic STL28081
656,FDRL/INTERNAL FUND TRANSFE
657,Indfor INCOME INDO REMI29081
658,INDO GIBL Indiaforensic STL29081
659,Indfor INCOME INDO REMI30081
660,INDO GIBL Indiaforensic STL30081
661,FDRL/INTERNAL FUND TRANSFE
662,Indfor INCOME INDO REMI31081
663,INDO WEIZ STL310818
664,FDRL/INTERNAL FUND TRANSFE
665,Indfor INCOME INDO REMI01091
666,INDO GIBL Indiaforensic STL01091
667,Indfor INCOME INDO REMI02091
668,INDO GIBL Indiaforensic STL02091
669,Indfor INCOME INDO REMI03091
670,INDO GIBL Indiaforensic STL03091
671,FDRL/INTERNAL FUND TRANSFE
672,Indfor INCOME INDO REMI04091
673,INDO WEIZ STL040918
674,Indfor INCOME INDO REMI05091
675,INDO GIBL Indiaforensic STL05091
676,FDRL/INTERNAL FUND TRANSFE
677,Indfor INCOME INDO REMI06091
678,INDO GIBL Indiaforensic STL06091
679,FDRL/INTERNAL FUND TRANSFE
680,Indfor INCOME INDO REMI07091
681,INDO GIBL Indiaforensic STL07091
682,Indfor INCOME INDO REMI08091
683,INDO GIBL Indiaforensic STL08091
684,Indfor INCOME INDO REMI09091
685,INDO GIBL Indiaforensic STL09091
686,FDRL/INTERNAL FUND TRANSFE
687,FDRL/INTERNAL FUND TRANSFE
688,Indfor INCOME INDO REMI10091
689,INDO GIBL Indiaforensic STL10091
690,FDRL/INTERNAL FUND TRANSFE
691,Indfor INCOME INDO REMI11091
692,INDO GIBL Indiaforensic STL11091
693,Indfor INCOME INDO REMI12091
694,INDO GIBL Indiaforensic STL12091
695,Indfor INCOME INDO REMI13091
696,INDO GIBL Indiaforensic STL13091
697,FDRL/INTERNAL FUND TRANSFE
698,Indfor INCOME INDO REMI14091
699,INDO GIBL Indiaforensic STL14091
700,FDRL/INTERNAL FUND TRANSFE
701,FDRL/INTERNAL FUND TRANSFE
702,Indfor INCOME INDO REMI15091
703,INDO GIBL Indiaforensic STL15091
704,Indfor INCOME INDO REMI16091
705,INDO GIBL Indiaforensic STL16091
706,Indfor INCOME INDO REMI17091
707,INDO GIBL Indiaforensic STL17091
708,Indfor INCOME INDO REMI18091
709,INDO GIBL Indiaforensic STL18091
710,FDRL/INTERNAL FUND TRANSFE
711,Indfor INCOME INDO REMI19091
712,INDO GIBL Indiaforensic STL19091
713,FDRL/INTERNAL FUND TRANSFE
714,FDRL/INTERNAL FUND TRANSFE
715,Indfor INCOME INDO REMI20091
716,INDO GIBL Indiaforensic STL20091
717,Indfor INCOME INDO REMI21091
718,INDO GIBL Indiaforensic STL21091
719,Indfor INCOME INDO REMI22091
720,INDO GIBL Indiaforensic STL22091
721,Indfor INCOME INDO REMI23091
722,INDO GIBL Indiaforensic STL23091
723,FDRL/INTERNAL FUND TRANSFE
724,Indfor INCOME INDO REMI24091
725,INDO GIBL Indiaforensic STL24091
726,FDRL/INTERNAL FUND TRANSFE
727,Indfor INCOME INDO REMI25091
728,INDO GIBL Indiaforensic STL25091
729,Indfor INCOME INDO REMI26091
730,INDO GIBL Indiaforensic STL26091
731,FDRL/INTERNAL FUND TRANSFE
732,Indfor INCOME INDO REMI27091
733,INDO GIBL Indiaforensic STL27091
734,Indfor INCOME INDO REMI28091
735,INDO GIBL Indiaforensic STL28091
736,FDRL/INTERNAL FUND TRANSFE
737,Indfor INCOME INDO REMI29091
738,INDO GIBL Indiaforensic STL29091
739,Indfor INCOME INDO REMI30091
740,INDO GIBL Indiaforensic STL30091
741,FDRL/INTERNAL FUND TRANSFE
742,Indfor INCOME INDO REMI01101
743,INDO GIBL Indiaforensic STL01101
744,Indfor INCOME INDO REMI02101
745,INDO GIBL Indiaforensic STL02101
746,FDRL/INTERNAL FUND TRANSFE
747,FDRL/INTERNAL FUND TRANSFE
748,Indfor INCOME INDO REMI03101
749,INDO GIBL Indiaforensic STL03101
750,Indfor INCOME INDO REMI04101
751,INDO GIBL Indiaforensic STL04101
752,Indfor INCOME INDO REMI05101
753,INDO GIBL Indiaforensic STL05101
754,FDRL/INTERNAL FUND TRANSFE
755,Indfor INCOME INDO REMI07101
756,INDO GIBL Indiaforensic STL07101
757,Indfor INCOME INDO REMI06101
758,INDO GIBL Indiaforensic STL06101
759,FDRL/INTERNAL FUND TRANSFE
760,Indfor INCOME INDO REMI08101
761,INDO GIBL Indiaforensic STL08101
762,FDRL/INTERNAL FUND TRANSFE
763,Indfor INCOME INDO REMI09101
764,INDO GIBL Indiaforensic STL09101
765,FDRL/INTERNAL FUND TRANSFE
766,Indfor INCOME INDO REMI10101
767,INDO GIBL Indiaforensic STL10101
768,FDRL/INTERNAL FUND TRANSFE
769,Indfor INCOME INDO REMI11101
770,INDO GIBL Indiaforensic STL11101
771,FDRL/INTERNAL FUND TRANSFE
772,FDRL/INTERNAL FUND TRANSFE
773,Indfor INCOME INDO REMI12101
774,INDO GIBL Indiaforensic STL12101
775,Indfor INCOME INDO REMI13101
776,INDO GIBL Indiaforensic STL13101
777,Indfor INCOME INDO REMI14101
778,INDO GIBL Indiaforensic STL14101
779,FDRL/INTERNAL FUND TRANSFE
780,Indfor INCOME INDO REMI15101
781,INDO GIBL Indiaforensic STL15101
782,FDRL/INTERNAL FUND TRANSFE
783,FDRL/INTERNAL FUND TRANSFE
784,FDRL/INTERNAL FUND TRANSFE
785,FDRL/INTERNAL FUND TRANSFE
786,Indfor INCOME INDO REMI16101
787,INDO GIBL Indiaforensic STL16101
788,FDRL/INTERNAL FUND TRANSFE
789,Indfor INCOME INDO REMI17101
790,INDO GIBL Indiaforensic STL17101
791,Indfor INCOME INDO REMI18101
792,INDO GIBL Indiaforensic STL18101
793,Indfor INCOME INDO REMI19101
794,INDO GIBL Indiaforensic STL19101
795,Indfor INCOME INDO REMI20101
796,INDO GIBL Indiaforensic STL20101
797,Indfor INCOME INDO REMI21101
798,INDO GIBL Indiaforensic STL21101
799,FDRL/INTERNAL FUND TRANSFE
800,Indfor INCOME INDO REMI22101
801,INDO GIBL Indiaforensic STL22101
802,FDRL/INTERNAL FUND TRANSFE
803,Indfor INCOME INDO REMI23101
804,INDO GIBL Indiaforensic STL23101
805,FDRL/INTERNAL FUND TRANSFE
806,Indfor INCOME INDO REMI24101
807,INDO GIBL Indiaforensic STL24101
808,Indfor INCOME INDO REMI25101
809,INDO GIBL Indiaforensic STL25101
810,FDRL/INTERNAL FUND TRANSFE
811,FDRL/INTERNAL FUND TRANSFE
812,FDRL/INTERNAL FUND TRANSFE
813,Indfor INCOME INDO REMI26101
814,INDO GIBL Indiaforensic STL26101
815,Indfor INCOME INDO REMI27101
816,INDO GIBL Indiaforensic STL27101
817,Indfor INCOME INDO REMI29101
818,INDO GIBL Indiaforensic STL29101
819,FDRL/INTERNAL FUND TRANSFE
820,FDRL/INTERNAL FUND TRANSFE
821,Indfor INCOME INDO REMI30101
822,INDO GIBL Indiaforensic STL30101
823,FDRL/INTERNAL FUND TRANSFE
824,FDRL/INTERNAL FUND TRANSFE
825,Indfor INCOME INDO REMI31101
826,INDO GIBL Indiaforensic STL31101
827,Indfor INCOME INDO REMI01111
828,INDO GIBL Indiaforensic STL01111
829,Indfor INCOME INDO REMI02111
830,INDO GIBL Indiaforensic STL02111
831,FDRL/INTERNAL FUND TRANSFE
832,Indfor INCOME INDO REMI03111
833,INDO GIBL Indiaforensic STL03111
834,Indfor INCOME INDO REMI04111
835,INDO GIBL Indiaforensic STL04111
836,FDRL/INTERNAL FUND TRANSFE
837,FDRL/INTERNAL FUND TRANSFE
838,Indfor INCOME INDO REMI05111
839,INDO GIBL Indiaforensic STL05111
840,FDRL/INTERNAL FUND TRANSFE
841,FDRL/INTERNAL FUND TRANSFE
842,Indfor INCOME INDO REMI06111
843,INDO GIBL Indiaforensic STL06111
844,Indfor INCOME INDO REMI07111
845,INDO GIBL Indiaforensic STL07111
846,Indfor INCOME INDO REMI08111
847,INDO GIBL Indiaforensic STL08111
848,FDRL/INTERNAL FUND TRANSFE
849,FDRL/INTERNAL FUND TRANSFE
850,FDRL/INTERNAL FUND TRANSFE
851,Indfor INCOME INDO REMI09111
852,INDO GIBL Indiaforensic STL09111
853,Indfor INCOME INDO REMI11111
854,INDO GIBL Indiaforensic STL11111
855,Indfor INCOME INDO REMI10111
856,INDO GIBL Indiaforensic STL10111
857,FDRL/INTERNAL FUND TRANSFE
858,Indfor INCOME INDO REMI12111
859,INDO GIBL Indiaforensic STL12111
860,FDRL/INTERNAL FUND TRANSFE
861,FDRL/INTERNAL FUND TRANSFE
862,FDRL/INTERNAL FUND TRANSFE
863,FDRL/INTERNAL FUND TRANSFE
864,Indfor INCOME INDO REMI13111
865,INDO GIBL Indiaforensic STL13111
866,FDRL/INTERNAL FUND TRANSFE
867,Indfor INCOME INDO REMI14111
868,INDO GIBL Indiaforensic STL14111
869,FDRL/INTERNAL FUND TRANSFE
870,Indfor INCOME INDO REMI15111
871,INDO GIBL Indiaforensic STL15111
872,FDRL/INTERNAL FUND TRANSFE
873,FDRL/INTERNAL FUND TRANSFE
874,Indfor INCOME INDO REMI16111
875,INDO GIBL Indiaforensic STL16111
876,FDRL/INTERNAL FUND TRANSFE
877,FDRL/INTERNAL FUND TRANSFE
878,Indfor INCOME INDO REMI18111
879,INDO GIBL Indiaforensic STL18111
880,Indfor INCOME INDO REMI17111
881,INDO GIBL Indiaforensic STL17111
882,FDRL/INTERNAL FUND TRANSFE
883,Indfor INCOME INDO REMI19111
884,INDO GIBL Indiaforensic STL19111
885,FDRL/INTERNAL FUND TRANSFE
886,FDRL/INTERNAL FUND TRANSFE
887,Indfor INCOME INDO REMI20111
888,INDO GIBL Indiaforensic STL20111
889,Indfor INCOME INDO REMI21111
890,INDO GIBL Indiaforensic STL21111
891,FDRL/INTERNAL FUND TRANSFE
892,FDRL/INTERNAL FUND TRANSFE
893,FDRL/INTERNAL FUND TRANSFE
894,Indfor INCOME INDO REMI25111
895,INDO GIBL Indiaforensic STL25111
896,Indfor INCOME INDO REMI24111
897,INDO GIBL Indiaforensic STL24111
898,Indfor INCOME INDO REMI23111
899,INDO GIBL Indiaforensic STL23111
900,Indfor INCOME INDO REMI22111
901,INDO GIBL Indiaforensic STL22111
902,FDRL/INTERNAL FUND TRANSFE
903,Indfor INCOME INDO REMI26111
904,INDO GIBL Indiaforensic STL26111
905,FDRL/INTERNAL FUND TRANSFE
906,FDRL/INTERNAL FUND TRANSFE
907,Indfor INCOME INDO REMI27111
908,INDO GIBL Indiaforensic STL27111
909,FDRL/INTERNAL FUND TRANSFE
910,Indfor INCOME INDO REMI28111
911,INDO GIBL Indiaforensic STL28111
912,Indfor INCOME INDO REMI29111
913,INDO GIBL Indiaforensic STL29111
914,FDRL/INTERNAL FUND TRANSFE
915,Indfor INCOME INDO REMI30111
916,INDO GIBL Indiaforensic STL30111
917,FDRL/INTERNAL FUND TRANSFE
918,Indfor INCOME INDO REMI02121
919,INDO GIBL Indiaforensic STL02121
920,Indfor INCOME INDO REMI01121
921,INDO GIBL Indiaforensic STL01121
922,FDRL/INTERNAL FUND TRANSFE
923,Indfor INCOME INDO REMI03121
924,INDO GIBL Indiaforensic STL03121
925,Indfor INCOME INDO REMI04121
926,INDO GIBL Indiaforensic STL04121
927,FDRL/INTERNAL FUND TRANSFE
928,Indfor INCOME INDO REMI05121
929,INDO GIBL Indiaforensic STL05121
930,Indfor INCOME INDO REMI06121
931,INDO GIBL Indiaforensic STL06121
932,FDRL/INTERNAL FUND TRANSFE
933,FDRL/INTERNAL FUND TRANSFE
934,Indfor INCOME INDO REMI07121
935,INDO GIBL Indiaforensic STL07121
936,Indfor INCOME INDO REMI08121
937,INDO GIBL Indiaforensic STL08121
938,Indfor INCOME INDO REMI09121
939,INDO GIBL Indiaforensic STL09121
940,FDRL/INTERNAL FUND TRANSFE
941,Indfor INCOME INDO REMI10121
942,INDO GIBL Indiaforensic STL10121
943,FDRL/INTERNAL FUND TRANSFE
944,Indfor INCOME INDO REMI11121
945,INDO GIBL Indiaforensic STL11121
946,FDRL/INTERNAL FUND TRANSFE
947,Indfor INCOME INDO REMI12121
948,INDO GIBL Indiaforensic STL12121
949,FDRL/INTERNAL FUND TRANSFE
950,Indfor INCOME INDO REMI13121
951,INDO GIBL Indiaforensic STL13121
952,FDRL/INTERNAL FUND TRANSFE
953,Indfor INCOME INDO REMI14121
954,INDO GIBL Indiaforensic STL14121
955,FDRL/INTERNAL FUND TRANSFE
956,FDRL/INTERNAL FUND TRANSFE
957,Indfor INCOME INDO REMI16121
958,INDO GIBL Indiaforensic STL16121
959,Indfor INCOME INDO REMI15121
960,INDO GIBL Indiaforensic STL15121
961,Indfor INCOME INDO REMI17121
962,INDO GIBL Indiaforensic STL17121
963,FDRL/INTERNAL FUND TRANSFE
964,Indfor INCOME INDO REMI18121
965,INDO GIBL Indiaforensic STL18121
966,FDRL/INTERNAL FUND TRANSFE
967,Indfor INCOME INDO REMI19121
968,INDO GIBL Indiaforensic STL19121
969,FDRL/INTERNAL FUND TRANSFE
970,Indfor INCOME INDO REMI20121
971,INDO GIBL Indiaforensic STL20121
972,FDRL/INTERNAL FUND TRANSFE
973,Indfor INCOME INDO REMI23121
974,INDO GIBL Indiaforensic STL23121
975,Indfor INCOME INDO REMI22121
976,INDO GIBL Indiaforensic STL22121
977,Indfor INCOME INDO REMI21121
978,INDO GIBL Indiaforensic STL21121
979,FDRL/INTERNAL FUND TRANSFE
980,FDRL/INTERNAL FUND TRANSFE
981,Indfor INCOME INDO REMI25121
982,INDO GIBL Indiaforensic STL25121
983,Indfor INCOME INDO REMI24121
984,INDO GIBL Indiaforensic STL24121
985,FDRL/INTERNAL FUND TRANSFE
986,Indfor INCOME INDO REMI26121
987,INDO GIBL Indiaforensic STL26121
988,FDRL/INTERNAL FUND TRANSFE
989,Indfor INCOME INDO REMI27121
990,INDO GIBL Indiaforensic STL27121
991,FDRL/INTERNAL FUND TRANSFE
992,Indfor INCOME INDO REMI28121
993,INDO GIBL Indiaforensic STL28121
994,FDRL/INTERNAL FUND TRANSFE
995,Indfor INCOME INDO REMI30121
996,INDO GIBL Indiaforensic STL30121
997,Indfor INCOME INDO REMI29121
998,INDO GIBL Indiaforensic STL29121
999,FDRL/INTERNAL FUND TRANSFE
1000,Indfor INCOME INDO REMI31121
1001,INDO GIBL Indiaforensic STL31121
1002,FDRL/INTERNAL FUND TRANSFE
1003,FDRL/INTERNAL FUND TRANSFE
1004,Indfor INCOME INDO REMI01011
1005,INDO GIBL Indiaforensic STL01011
1006,FDRL/INTERNAL FUND TRANSFE
1007,Indfor INCOME INDO REMI02011
1008,INDO GIBL Indiaforensic STL02011
1009,FDRL/INTERNAL FUND TRANSFE
1010,FDRL/INTERNAL FUND TRANSFE
1011,Indfor INCOME INDO REMI03011
1012,INDO GIBL Indiaforensic STL03011
1013,FDRL/INTERNAL FUND TRANSFE
1014,FDRL/INTERNAL FUND TRANSFE
1015,Indfor INCOME INDO REMI04011
1016,INDO GIBL Indiaforensic STL04011
1017,Indfor INCOME INDO REMI06011
1018,INDO GIBL Indiaforensic STL06011
1019,Indfor INCOME INDO REMI05011
1020,INDO GIBL Indiaforensic STL05011
1021,FDRL/INTERNAL FUND TRANSFE
1022,FDRL/INTERNAL FUND TRANSFE
1023,Indfor INCOME INDO REMI07011
1024,INDO GIBL Indiaforensic STL07011
1025,FDRL/INTERNAL FUND TRANSFE
1026,Indfor INCOME INDO REMI08011
1027,INDO GIBL Indiaforensic STL08011
1028,FDRL/INTERNAL FUND TRANSFE
1029,FDRL/INTERNAL FUND TRANSFE
1030,Indfor INCOME INDO REMI09011
1031,INDO GIBL Indiaforensic STL09011
1032,FDRL/INTERNAL FUND TRANSFE
1033,Indfor INCOME INDO REMI10011
1034,INDO GIBL Indiaforensic STL10011
1035,FDRL/INTERNAL FUND TRANSFE
1036,FDRL/INTERNAL FUND TRANSFE
1037,Indfor INCOME INDO REMI11011
1038,INDO GIBL Indiaforensic STL11011
1039,Indfor INCOME INDO REMI12011
1040,INDO GIBL Indiaforensic STL12011
1041,Indfor INCOME INDO REMI13011
1042,INDO GIBL Indiaforensic STL13011
1043,FDRL/INTERNAL FUND TRANSFE
1044,FDRL/INTERNAL FUND TRANSFE
1045,Indfor INCOME INDO REMI14011
1046,INDO GIBL Indiaforensic STL14011
1047,FDRL/INTERNAL FUND TRANSFE
1048,Indfor INCOME INDO REMI15011
1049,INDO GIBL Indiaforensic STL15011
1050,FDRL/INTERNAL FUND TRANSFE
1051,Indfor INCOME INDO REMI16011
1052,INDO GIBL Indiaforensic STL16011
1053,FDRL/INTERNAL FUND TRANSFE
1054,Indfor INCOME INDO REMI17011
1055,INDO GIBL Indiaforensic STL17011
1056,FDRL/INTERNAL FUND TRANSFE
1057,Indfor INCOME INDO REMI18011
1058,INDO GIBL Indiaforensic STL18011
1059,FDRL/INTERNAL FUND TRANSFE
1060,FDRL/INTERNAL FUND TRANSFE
1061,Indfor INCOME INDO REMI19011
1062,INDO GIBL Indiaforensic STL19011
1063,Indfor INCOME INDO REMI20011
1064,INDO GIBL Indiaforensic STL20011
1065,FDRL/INTERNAL FUND TRANSFE
1066,Indfor INCOME INDO REMI21011
1067,INDO GIBL Indiaforensic STL21011
1068,FDRL/INTERNAL FUND TRANSFE
1069,Indfor INCOME INDO REMI22011
1070,INDO GIBL Indiaforensic STL22011
1071,FDRL/INTERNAL FUND TRANSFE
1072,Indfor INCOME INDO REMI23011
1073,INDO GIBL Indiaforensic STL23011
1074,FDRL/INTERNAL FUND TRANSFE
1075,Indfor INCOME INDO REMI24011
1076,INDO GIBL Indiaforensic STL24011
1077,FDRL/INTERNAL FUND TRANSFE
1078,Indfor INCOME INDO REMI25011
1079,INDO GIBL Indiaforensic STL25011
1080,Indfor INCOME INDO REMI26011
1081,INDO GIBL Indiaforensic STL26011
1082,FDRL/INTERNAL FUND TRANSFE
1083,Indfor INCOME INDO REMI28011
1084,INDO GIBL Indiaforensic STL28011
1085,FDRL/INTERNAL FUND TRANSFE
1086,Indfor INCOME INDO REMI29011
1087,INDO GIBL Indiaforensic STL29011
1088,Indfor INCOME INDO REMI30011
1089,INDO GIBL Indiaforensic STL30011
1090,FDRL/INTERNAL FUND TRANSFE
1091,Indfor INCOME INDO REMI31011
1092,INDO GIBL Indiaforensic STL31011
1093,FDRL/INTERNAL FUND TRANSFE
1094,TRF FROM  Indiaforensic SERVICES
1095,BBPS SETTLEMENT DT 30/08/
1096,BBPS SETTLEMENT DT 31/08/
1097,BBPS SETTLEMENT DT 01/09/
1098,BBPS SETTLEMENT DTD 17.10
1099,BBPS SETTLEMENT DTD 18.10
1100,BBPS SETTLEMENT DTD 19.10
1101,BBPS SETTLEMENT DTD 20.10
1102,BBPS SETTLEMENT DTD 21.10
1103,BBPS SETTLEMENT FOR DT 27
1104,BBPS SETTLEMENT FOR DT 31
1105,BBPS SETTLEMENT FOR DT 03
1106,BBPS SETTLEMENT FOR DT 04
1107,BBPS SETTLEMENT FOR DT 05
1108,BBPS SETTLEMENT FOR DTD 0
1109,BBPS SETTLEMENT FOR DT 17
1110,BBPS SETTLEMENT FOR DTD 1
1111,BBPS SETTLEMENT FOR DT 23
1112,BBPS SETTLEMENT FOR DT 24
1113,BBPS SETTLEMENT FOR DT 21
1114,BBPS SETTLEMENT FOR DT 22
1115,BBPS SETTLEMENT FOR DT 23
1116,BBPS SETTLEMENT DTD 30DEC
1117,BBPS SETTLEMENT FOR DT 03
1118,BBPS SETTLEMENT FOR DT 04
1119,BBPS SETTLEMENT FOR 16JAN
1120,BBPS SETTLEMENT DTD 17JAN
1121,BBPS SETTLEMENT DTD 18JAN
1122,BBPS SETTLEMENT DTD 19JAN
1123,BBPS SETTLEMENT DTD 20JAN
1124,BBPS SETTLEMENT DTD 21JAN
1125,BBPS SETTLEMENT DTD 23JAN
1126,BBPS SETTLEMENT DTD 24JAN
1127,BBPS SETTLEMENT DTD 27JAN
1128,BBPS SETTLEMENT FOR DT 30
1129,BBPS SETTLEMENT FOR DT 31
1130,BBPS SETTLEMENT FOR DT 01
1131,BBPS SETTLEMENT FOR DT 02
1132,BBPS SETTLEMENT FOR DT 03
1133,BBPS SETTLEMENT FOR DT 04
1134,BBPS SETTLEMENT FOR DT 06
1135,BBPS SETTLEMENT FOR DT 07
1136,BBPS SETTLEMENT FOR DT 08
1137,BBPS SETTLEMENT FOR DT 09
1138,BBPS SETTLEMENT FOR DT 10
1139,BBPS SETTLEMENT FOR DT 13
1140,BBPS SETTLEMENT FOR DT 15
1141,BBPS SETTLEMENT FOR DT 16
1142,BBPS SETTLEMENT FOR DT 17
1143,BBPS SETTLEMENT 18.02.201
1144,BBPS SETTLEMENT FOR DT 21
1145,BBPS SETTLEMENT FOR DT 22
1146,BBPS SETTLEMENT FOR DT 23
1147,BBPS SETTLEMENT FOR DT 24
1148,BBPS SETTLEMENT FOR DT 27
1149,BBPS SETTLEMENT FOR DT 28
1150,BBPS SETTLEMENT FOR DT 01
1151,BBPS SETTLEMENT FOR DT 02
1152,BBPS SETTLEMENT FOR DT 03
1153,BBPS SETTLEMENT 04032017
1154,BBPS SETTLEMENT 06032017
1155,BBPS SETTLEMENT 07032017
1156,TRF FROM  Indiaforensic SERVICES
1157,BBPS SETTLEMENT  OX01 09.
1158,BBPS SETTLEMENT FOR OX01
1159,BBPS SETTLEMENT 10032017
1160,BBPS SETTLEMENT 13032017
1161,BBPS SETTLEMENT FOR DT 14
1162,BBPS SETTLEMENT 15032017
1163,TRF FROM  Indiaforensic SERVICES
1164,BBPS SETTLEMENT 16032017
1165,TRF FRM  Indiaforensic SERVICES
1166,BBPS SETTLEMENT 17032017
1167,TRF FRM  Indiaforensic SERVICES
1168,BBPS OX01 SETTLEMENT 1803
1169,TRF FRM  Indiaforensic SERVICES
1170,BBPS SETTLEMENT FOR DT 20
1171,BBPS SETTLEMENT 21032017
1172,T FRM  Indiaforensic SERVICES IN
1173,TRF FROM  Indiaforensic SERVICES
1174,BBPS OX01 SETTLEMENT 22.0
1175,TRF FRM  Indiaforensic SERVICES
1176,BBPS OX01 SETTLEMENT 23.0
1177,BBPS XO01 SETTLEMENT 24.0
1178,TRF FROM  Indiaforensic SERVICES
1179,BBPS SETTLEMENT 26032017
1180,TRF FROM  Indiaforensic SERVICES
1181,BBPS SETTLEMENT DTD 27MAR
1182,TRF FRM  Indiaforensic SERVICES
1183,TRF FRM  Indiaforensic SERVICES
1184,BBPS SETTLEMENT 28032017
1185,BBPS SETTLEMENT 29032017
1186,BBPS SETTLEMENT 30032017
1187,TRF FRM  Indiaforensic SERVICES
1188,BBPS SETTLEMENT FOR DT 31
1189,FDRL/INTERNAL FUND TRANSFE
1190,TRF FROM  Indiaforensic SERVICES
1191,BBPS SETTLEMENT 03042017
1192,TRF FRM  Indiaforensic SERVICES
1193,BBPS SETTLEMENT 04042017
1194,TRF FRM  Indiaforensic SERVICES
1195,BBPS OX01 SETTLEMENT 05.0
1196,TRF FRM  Indiaforensic SERVICES
1197,BBPS SETTLEMENT FOR DT 06
1198,TRF FRM  Indiaforensic SERVICES
1199,BBPS OX01 SETTLEMENT 07.0
1200,TRF FRM  Indiaforensic SERVICES
1201,TRF FROM  Indiaforensic SERVICES
1202,BBPS OX01 SETTLEMENT 10.0
1203,BBPS OX01 SETTLEMENT 11.0
1204,WAIVE SWITCHING FEES 31.0
1205,BBPS SETTLEMENT 12042017
1206,BBPS SETTLEMENT DTD 13APR
1207,BBPS SETTLEMENT FOR DT 15
1208,BBPS OX01 SETTLEMENT 17.0
1209,TRF FRM  Indiaforensic SERVICES
1210,BBPS OX01 SETTLEMENT 18.0
1211,BBPS OX01 SETTLEMENT 19.0
1212,BBPS OX01 SETTLEMENT 20.0
1213,BBPS OX01 SETTLEMENT 21.0
1214,BBPS SETTLMENT OX01 24.04
1215,BBPS SETTLEMENT FOR DT 25
1216,TRF FROM  Indiaforensic SERVICES
1217,BBPS SETTLEMENT FOR DT 26
1218,BBPS SETTLEMENT 28042017
1219,BBPS SETTLEMENT 29042017
1220,BBPS SETTLEMENT 01052017
1221,BBPS SETTLEMENT 02052017
1222,BBPS SETTLEMENT 03052017
1223,BBPS SETTLEMENT 04052017
1224,BBPS SETTLEMENT 05052017
1225,FDRL/INTERNAL FUND TRANSFE
1226,BBPS SETTLEMENT 06052017
1227,BBPS SETTLEMENT FOR DT 08
1228,FDRL/INTERNAL FUND TRANSFE
1229,BBPS SETTLEMENT 09052017
1230,BBPS OX01 SETTLEMENT 20.0
1231,REV BBPS OX01 SETTLEMENT
1232,FDRL/INTERNAL FUND TRANSFE
1233,FDRL/INTERNAL FUND TRANSFE
1234,FDRL/INTERNAL FUND TRANSFE
1235,BBPS SETTLEMENT 10052017
1236,BBPS SETTLEMENT 11052017
1237,BBPS SETTLEMENT 12052017
1238,FDRL/INTERNAL FUND TRANSFE
1239,BBPS SETTLEMENT 15052017
1240,FDRL/INTERNAL FUND TRANSFE
1241,BBPS SETTLEMENT 16052017
1242,FDRL/INTERNAL FUND TRANSFE
1243,BBPS SETTLEMENT 17052017
1244,FDRL/INTERNAL FUND TRANSFE
1245,BBPS SETTLEMENT 18052017
1246,BBPS SETTLEMENT 19052017
1247,FDRL/INTERNAL FUND TRANSFE
1248,BBPS SETTLEMENT 20052017
1249,FDRL/INTERNAL FUND TRANSFE
1250,BBPS SETTLEMENT 22052017
1251,BBPS SETTLEMENT 23052017
1252,FDRL/INTERNAL FUND TRANSFE
1253,BBPS SETTLEMENT 24052017
1254,FDRL/INTERNAL FUND TRANSFE
1255,FDRL/INTERNAL FUND TRANSFE
1256,BBPS SETTLEMENT 25052017
1257,BBPS SETTLEMENT 26052017
1258,FDRL/INTERNAL FUND TRANSFE
1259,BBPS SETTLEMENT 29052017
1260,TRF FRM  Indiaforensic SERVICES
1261,BBPS SETTLEMENT 30052017
1262,FDRL/INTERNAL FUND TRANSFE
1263,FDRL/INTERNAL FUND TRANSFE
1264,BBPS SETTLEMENT 31052017
1265,BBPS SETTLEMENT 01062017
1266,BBPS STMT FOR DTD 01JUN17
1267,BBPS SETMNT FOR DT 020620
1268,FDRL/INTERNAL FUND TRANSFE
1269,BBPS SETMNT FOR DT 030620
1270,BBPS SETMNT FOR DT 050620
1271,BBPS SETMNT FOR DT 060620
1272,BBPS SETMNT FOR DT 070620
1273,BBPS SETMNT FOR DT 080620
1274,TRF FROM  Indiaforensic SERVICES
1275,BBPS SETTLEMENT DATED 12.
1276,BBPS SETMNT FOR DT 130620
1277,FDRL/INTERNAL FUND TRANSFE
1278,FDRL/INTERNAL FUND TRANSFE
1279,BBPS SETMNT FOR DT 140620
1280,FDRL/INTERNAL FUND TRANSFE
1281,FDRL/INTERNAL FUND TRANSFE
1282,FDRL/INTERNAL FUND TRANSFE
1283,BBPS SETMNT FOR DT 150620
1284,BBPS SETMNT FOR DT 160620
1285,FDRL/INTERNAL FUND TRANSFE
1286,BBPS SETMNT FOR DT 170620
1287,FDRL/INTERNAL FUND TRANSFE
1288,BBPS SETMNT FOR DT 190620
1289,BBPS SETMNT FOR DT 200620
1290,FDRL/INTERNAL FUND TRANSFE
1291,BBPS SETMNT FOR DT 210620
1292,FDRL/INTERNAL FUND TRANSFE
1293,BBPS SETMNT FOR DT 220620
1294,FDRL/INTERNAL FUND TRANSFE
1295,BBPS SETMNT FOR DT 230620
1296,TRF FROM  Indiaforensic SERVICES
1297,BBPS SETTLEMENT DATED 270
1298,FDRL/INTERNAL FUND TRANSFE
1299,FDRL/INTERNAL FUND TRANSFE
1300,BBPS SETTLEMENT FOR DT 28
1301,TRF FROM  Indiaforensic SERVICES
1302,BBPS SETMNT FOR DT 290620
1303,BBPS SETMNT FOR DT 300620
1304,BBPS SETMNT FOR DT 010720
